test_lect,test_mate,test_soc,test_nat,privateHS,wage,male,momschooling2,momschooling3,momschooling_miss,dadschooling2,dadschooling3,dadschooling_miss,broken_home1,broken_home_miss,incomehh2,incomehh3,incomehh_miss,north,center,share_private,avg_price
.8348755,1.209803,1.61398,1.236085,0,7.3988936,1,0,0,1,0,0,1,1,0,0,1,0,0,1,.5757576,.19301433
.270263,-.0775293,.707985,-.703178,1,9.1491121,0,1,0,0,1,0,0,0,0,0,1,0,0,1,.84,.32447398
-1.354598,-.3122077,-1.27313,-1.008819,0,8.207445,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.15660869
-.217575,.5767313,.5554531,.1921434,0,8.2267029,0,1,0,0,1,0,0,1,0,0,1,0,0,0,.3333333,0
.116114,.5259575,.2375952,-.238515,1,5.3740298,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,.01365126
1.15337,.8439925,1.628374,.5269893,1,5.8460123,1,1,0,0,1,0,0,0,0,1,0,0,0,1,.8333333,.16892856
-.7396019,-.2714286,-1.264534,-.7365825,1,8.9462801,1,0,0,0,0,0,0,0,0,0,0,0,0,1,.8,.18182649
.79209,1.956216,1.157184,1.256288,1,8.4470118,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.8108108,.31813516
.2364742,.2465028,-.0422797,.0857291,1,7.7344159,1,1,0,0,1,0,0,1,0,0,1,0,0,0,.5,.14724462
-.5128771,.1195685,.4900825,.9346441,1,8.3971441,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.8,.09047306
2.476731,1.956216,1.585793,1.690547,0,9.2100397,1,1,0,0,0,1,0,0,0,0,1,0,0,1,.5714286,.21205693
-.6728241,-.4105566,-.5326605,-.9220077,1,8.1882842,0,1,0,0,0,0,0,1,0,0,0,0,0,1,.7391304,.20514061
-.3837202,-.5936614,-.7681553,-.3503301,1,7.9138569,1,0,1,0,0,0,0,0,0,0,1,0,0,1,.7368421,.08477957
-.9551303,-.7074025,-.5224649,-1.445879,0,8.0232507,0,0,0,0,0,0,0,0,0,0,1,0,0,1,.5,.08057165
-1.035504,-.6112524,-.2221993,.1563384,1,4.383892,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.7391304,.18860212
-.1515972,-1.986539,.0916607,-2.086766,1,8.6172884,0,0,0,0,0,0,0,0,0,0,0,1,0,1,.8,.18182649
-.6958166,-1.335277,-.4998752,-1.326663,0,9.4056351,1,0,0,0,0,0,0,0,0,0,1,0,0,0,.75,0
.3836257,-.3815717,1.476642,.6416044,1,9.3799294,1,0,1,0,0,0,0,0,0,0,1,0,0,1,.6153846,.29223201
-1.43797,-.6716211,-.0426793,-1.172842,1,8.8652251,1,0,0,0,0,0,0,0,0,0,0,0,0,1,.6666667,.03791952
1.549239,1.437285,.6132275,1.159075,0,8.5884673,0,1,0,0,0,1,0,0,0,1,0,0,0,0,.6,.211627
-.0224399,.4266089,1.042636,-.05549,0,9.1205456,1,1,0,0,1,0,0,0,0,1,0,0,0,1,.6153846,.29223201
-.5008813,.02022,.457497,.1651396,1,6.7537287,1,1,0,0,1,0,0,1,0,0,1,0,0,0,.5,0
-.0200408,1.299356,-.3811282,.1169333,0,9.2846511,1,1,0,0,0,0,0,0,0,0,1,0,0,1,.84,.32447398
-1.256431,-1.915976,-1.364888,-1.135837,1,8.2438756,1,1,0,0,1,0,0,0,0,0,0,1,0,0,.4615385,.29920655
.0299426,.3996234,-1.789899,-1.143838,0,8.0930028,0,0,0,0,0,0,0,1,0,0,1,0,0,0,.5,.08854874
.6739291,.6560901,.6260216,1.042859,1,9.1040454,0,0,1,0,0,0,0,0,1,0,0,1,0,1,.7391304,.20514061
.170096,1.368321,.9484776,.8130279,0,9.1452759,1,0,0,1,0,0,1,1,0,1,0,0,0,1,.8108108,.31813516
.0839247,-.0589388,.3455469,.0731273,1,8.9080986,1,0,0,0,1,0,0,0,0,0,1,0,0,1,.5,.08057165
.1600994,.1449551,-.3833272,.2175473,1,8.5872991,0,0,1,0,0,1,0,0,1,0,0,1,0,0,.6428571,.04897266
-1.37819,-.9128959,.54086,-.0156848,0,9.4234263,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.11907077
1.023013,-.120707,.6378168,.1821421,1,9.2750581,0,0,1,0,1,0,0,1,0,0,1,0,0,1,.7368421,.12963872
.3896234,.112572,.4467016,-.0526896,1,8.460013,1,0,0,0,1,0,0,0,0,0,1,0,0,1,.5,.09580029
1.828346,1.10106,1.734127,1.129471,1,8.4995417,0,1,0,0,0,1,0,0,0,1,0,0,0,1,.6153846,.29223201
-1.126873,-.9388825,-.0412801,1.294093,1,7.7140723,1,0,1,0,1,0,0,1,0,0,1,0,0,0,.5333334,.32381934
-1.094084,-1.052624,-1.088012,-.526554,1,6.0250448,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.8571429,.19925352
.9336427,.7988164,-.0638701,1.644941,1,8.0954346,0,0,0,0,0,0,0,1,0,0,0,0,0,1,.625,.08451056
1.172564,1.026498,.3949248,1.285692,1,7.7593698,1,0,1,0,0,1,0,0,0,1,0,0,0,1,.5757576,.19301433
-1.58892,-.7961565,-2.52497,-1.256853,1,7.8548686,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.8571429,.19925352
-.3723238,-.7639732,-1.217355,-.7427833,0,9.065328,0,1,0,0,0,0,0,0,0,1,0,0,0,1,.7272727,.25709625
.0907227,.978523,1.108806,1.05306,1,6.6591243,1,1,0,0,0,0,0,1,0,1,0,0,0,1,.7090909,.25402301
1.360301,2.552307,.9378823,.791825,0,9.3561277,0,1,0,0,1,0,0,0,0,0,1,0,0,0,.5,.08854874
2.476731,2.207486,2.231904,1.594334,0,8.5362667,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.8571429,.14576154
.1111157,.8831727,.7185803,.2803555,1,7.6211508,0,1,0,0,1,0,0,0,1,0,0,1,0,0,.6428571,.04897266
-.4343033,-1.818426,-1.373285,-.8239943,0,9.1817574,0,0,0,1,0,0,1,0,1,0,0,1,0,0,.75,0
1.711984,.8321987,.3219576,-.1429021,1,8.3477221,0,0,1,0,1,0,0,0,0,0,1,0,0,0,.4615385,.29920655
-.3703243,-.3164053,.3277552,.2497513,0,8.2916477,1,0,0,0,0,0,0,0,0,0,1,0,0,1,.7272727,.21739165
1.250338,1.904642,2.234703,1.12627,1,8.6062013,1,0,1,0,1,0,0,0,0,0,1,0,1,0,.5,0
.2108827,-.261234,-.2277968,.0973307,0,7.5348163,1,0,0,0,1,0,0,0,0,0,1,0,1,0,.5,.12517746
-.284153,-.8641214,-.6883909,-.5739603,1,8.4057582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0
1.743374,.7980167,-.1060513,.7124142,1,9.0942221,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.625,.08451056
.1738948,.008626,.341549,1.429911,1,7.2519949,0,0,0,0,0,0,0,1,0,1,0,0,0,0,.5,.14724462
.3252448,.2684915,.348546,.0741275,1,8.0401049,0,0,0,0,1,0,0,0,0,1,0,0,0,1,.8108108,.31813516
-1.179856,-.2300503,.2991681,-1.625703,0,8.1960554,1,0,0,0,0,0,0,1,0,0,1,0,0,1,.25,.1438726
.5969545,-.1342998,.8325296,1.04686,0,10.374737,1,0,0,0,0,0,0,1,0,0,0,0,0,1,.5,.20187719
.3584338,.7046648,-.9440768,.0667266,0,8.8660638,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,.24855048
.1005192,-1.123187,-.8847033,-1.080029,0,7.9708379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.3333333,0
.8946561,.962731,.3793318,.3675676,1,6.5761126,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.84,.32447398
-1.427574,-1.160967,-.2319947,.1469377,1,8.7589574,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.5,.08057165
-.116009,-.0025682,.3333526,.4229749,0,8.4102581,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.6666667,.03791952
1.464267,-1.479602,.5870394,.7748226,0,8.2312397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0
-.3523304,-1.300895,-1.640965,-1.004619,0,8.6601709,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.6666667,.19960482
.0321419,-.7907592,.2112069,-.2411152,1,5.9351742,0,0,1,0,1,0,0,0,0,1,0,0,0,1,.5,.04958201
.3356411,.5369521,-.3743313,-.1347009,0,6.7158385,0,0,0,1,0,0,1,0,1,0,0,1,0,0,.5,0
.0897229,.093182,-2.34785,-.2781203,0,8.0135165,0,0,0,0,1,0,0,0,0,1,0,0,0,0,.5,.14724462
-.0414335,-.8981037,-.2463883,-.1763066,1,8.7954964,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.5,.08057165
-.3419338,-.8057514,-1.13819,-.7211803,1,8.4211218,0,1,0,0,1,0,0,1,0,1,0,0,0,1,.5,.28958993
-.4345032,-.8921068,-.2885695,-.446743,1,8.2189911,1,1,0,0,1,0,0,0,0,1,0,0,1,0,.6428571,.16336714
.628944,-.0245569,-.2871703,.3691676,1,9.0011983,0,1,0,0,1,0,0,0,0,0,1,0,0,1,.7272727,.21739165
.9134499,.3096701,.6668035,1.179278,1,8.5915756,1,1,0,0,1,0,0,0,0,1,0,0,0,1,.6666667,.05298273
.3220457,-.9932542,.0011009,-.4973502,0,7.5618229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.09735526
-.7813882,-.6918106,-.5656457,-1.74992,0,8.6972686,1,0,0,1,0,0,1,0,0,0,0,1,0,1,.6153846,.29223201
-.3227403,-.2562366,-.1786186,-.3389284,0,7.3349623,0,0,1,0,0,1,0,0,1,0,0,1,0,1,.7619048,.16574368
1.109185,-.1420957,1.219957,.5895973,1,8.9438053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.3333333,0
1.108985,1.516244,.6382164,.3055591,1,8.5063944,1,1,0,0,0,1,0,1,0,0,1,0,0,1,.75,.12022288
1.539642,1.302955,1.755917,1.690947,1,7.3297363,1,1,0,0,0,0,0,0,0,1,0,0,0,0,.5,.14724462
.526378,.7604361,1.25514,1.180678,0,8.1241849,1,0,0,0,0,0,0,0,0,0,1,0,0,1,.7272727,.21739165
.5405731,1.395707,.5744448,1.206881,1,7.2291392,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.5757576,.19301433
.4010198,1.487459,1.002053,.3143603,1,5.7210732,1,1,0,0,0,0,0,0,0,1,0,0,0,1,.5,.3133255
-1.695285,-2.342355,-.8913004,-1.889739,1,8.6263037,1,0,0,0,1,0,0,0,0,1,0,0,0,1,.7777778,.11880343
-1.263228,-.0265557,.6710014,-.1957092,0,7.9520711,1,0,1,0,0,1,0,0,0,0,1,0,0,0,.5714286,.03117384
-1.096284,-.027755,-.1560289,-.5589583,1,8.8633982,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8108108,.31813516
-1.37959,-1.336077,-1.311713,-.8067919,0,7.8421202,0,1,0,0,0,0,0,0,0,0,0,0,0,1,.7368421,.12963872
.2344747,.4825803,.1070536,1.210482,1,8.3177743,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,.04056966
.6641325,.6976689,.6078302,.9768502,1,8.8157737,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.8,.23173443
.5243785,.7556387,1.238748,-.2497165,1,8.8204863,1,0,0,0,1,0,0,1,0,1,0,0,0,1,.5,.04958201
-.4940833,-1.159368,-.831127,-.0942953,1,9.085167,1,0,0,1,0,0,1,0,0,1,0,0,0,1,.8108108,.31813516
.4881906,-.3769739,-.3463437,.0873294,1,5.8583179,0,1,0,0,0,0,0,1,0,0,0,0,0,1,.8571429,.21692954
.8416731,.4226114,2.59974,1.19768,1,9.0327383,0,1,0,0,0,0,0,1,0,1,0,0,0,1,.7090909,.25402301
-.7897854,-.8947055,-1.465444,-2.177378,1,8.7322719,0,0,0,0,0,0,0,0,0,0,1,0,0,1,.8333333,.16892856
-.380721,-.3505877,-.1640252,.123334,0,7.4569747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0
.0583332,.5805293,.6262217,1.071263,1,9.0255477,1,0,1,0,1,0,0,1,0,1,0,0,0,1,.7272727,.25709625
-.8895521,.2832836,-.708582,-.7489841,0,8.5104323,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.5,.08057165
-.6028473,.5715338,-.7081821,-.327527,1,6.7161992,0,1,0,0,0,1,0,0,1,0,0,1,0,1,.7,.12804948
1.84734,.9453402,1.610382,.6654077,1,8.5957766,1,1,0,0,1,0,0,0,0,0,0,0,0,0,.6666667,.19960482
.7587008,.5217598,.4089188,1.809963,0,7.042858,1,0,0,0,0,0,0,0,0,0,1,0,0,0,.5,0
-1.268227,-1.015243,-1.498029,-.7269813,0,6.9761926,0,1,0,0,1,0,0,0,0,0,1,0,0,0,.3636364,.36264089
.5345753,.4204122,-.7447658,-.1429021,0,4.9913127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.7619048,.16574368
-1.193851,-.4933137,-1.367288,-1.81873,1,7.9407611,1,0,0,0,1,0,0,0,0,1,0,0,0,1,.8571429,.21692954
-1.039502,-1.497193,-1.142388,-.247116,0,8.1494707,1,1,0,0,1,0,0,1,0,0,0,0,0,1,.5,.08019912
-1.474358,-1.0974,-.6803945,-1.357267,0,8.1122722,0,0,0,0,1,0,0,0,0,1,0,0,0,1,.6666667,.03791952
-1.092285,-.5374906,-.603229,-1.829331,1,8.7067351,1,0,0,0,0,0,0,0,0,0,1,0,0,0,.3333333,0
1.960302,1.570216,1.580595,2.023792,1,8.841007,0,0,1,0,0,1,0,0,0,0,1,0,0,1,.6363636,.35862785
-.2589614,-.0881238,.0344862,.5057858,1,8.0162127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.7391304,.20514061
-.9083459,.648694,.1612292,.4141737,1,8.8770438,1,0,0,0,0,0,1,1,0,0,0,0,0,1,.6666667,.03791952
.2438716,-.5906631,-.9844585,-.5005504,1,8.1829049,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.6666667,.03791952
.0715289,.7626352,1.083817,1.406909,1,9.831273,1,1,0,0,0,0,0,0,0,1,0,0,0,0,.6666667,.19960482
1.227746,.9893175,1.310716,1.325897,1,4.53693,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,.06819246
-.7671928,-.4495364,-.6196215,-.4427426,1,5.2854884,1,0,0,0,0,0,0,0,1,0,0,1,0,1,.8,.18182649
1.589426,1.843275,1.340303,1.355702,1,6.8948078,0,1,0,0,0,0,0,1,0,1,0,0,0,1,.85,.18611974
-.3181416,-.7187967,-1.124196,-.5995638,1,9.2836229,1,0,0,0,1,0,0,0,0,1,0,0,0,1,.8333333,.16892856
.5261778,.639499,.0696704,.4319764,0,7.8388644,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.12780535
.9624332,.7642341,.6752,1.130271,0,9.1793657,0,1,0,0,1,0,0,0,0,0,1,0,0,1,.8108108,.31813516
.7351088,.9859191,-.3689337,.0361225,0,8.1950116,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.7777778,.11880343
-.286952,-.3220024,-.6538064,.7148144,1,7.1793437,1,1,0,0,0,0,0,0,1,0,0,1,0,1,.8571429,.14576154
-1.245034,-1.228532,-1.239944,-.3579313,1,8.2772428,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.8571429,.21692954
.6643321,.9033618,.3121622,.1055319,1,9.2269665,0,1,0,0,0,0,0,0,0,0,0,0,0,1,.8,.18182649
1.326712,.9171547,.5048757,-.2699191,1,9.2981462,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.8571429,.21692954
.9508374,-2.189434,.7641599,.3931711,0,8.7894558,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.7777778,.11880343
-1.109079,-2.130864,-1.16078,-1.303859,1,9.1069164,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,.04056966
.6551353,-1.322683,.2907716,.4597798,1,9.1338801,0,1,0,0,0,0,0,0,0,0,1,0,0,1,.5,.04958201
-2.120344,-1.346071,-.2096048,-.2325141,1,9.0214741,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.8108108,.31813516
1.343307,-1.037631,.9966561,-.1230993,0,8.5892835,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.7777778,.11880343
-.1479982,-.0779292,-.8928994,-.0918951,0,8.1931396,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.5,0
1.27393,.9503375,.6744002,1.170276,0,7.9062551,0,0,0,0,1,0,0,0,0,1,0,0,0,1,.6666667,.21764056
-1.486154,-1.121988,-1.458247,-.680975,0,1.3781344,0,0,1,0,0,0,0,1,0,0,0,0,0,1,.8,.09047306
-.8175762,-1.489197,-1.478038,-1.203846,1,6.4204317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.07998273
.3212458,.8309994,.0922604,.2949577,1,9.1597491,0,0,0,0,0,0,0,0,0,0,1,0,0,1,.8,.15633682
.290656,.0961807,.1176488,-.0522898,0,7.7999656,0,0,0,0,0,0,0,0,1,0,0,1,0,1,.6666667,.03517228
.0315422,.1013779,-.7867469,-.9452109,1,9.4734931,1,1,0,0,0,1,0,0,1,0,0,1,0,0,.6428571,.04897266
-.4191082,.5981203,.1896168,-.5021507,1,8.6815249,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.7619048,.16574368
.9222464,1.120049,-.2221993,-.1232992,1,9.2722711,0,1,0,0,1,0,0,0,1,0,0,1,0,1,.5714286,.06701158
.631143,.181936,-.0132924,-.6519711,1,8.0374107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.25,.1438726
-1.765861,-1.866801,-1.897051,-2.027358,0,8.7968585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.8,0
1.0636,.625306,1.136594,-.0398879,1,9.1496794,0,1,0,0,1,0,0,0,0,0,1,0,0,1,.8,.15633682
.9910236,1.517843,1.543812,1.635539,0,9.270518,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,.04056966
-.5214744,.0528032,.0170938,-.3155253,1,8.9517249,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.7619048,.16574368
.3764277,.3184656,-.0724661,.1821421,1,8.1107189,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.5,0
-1.845235,-.4375424,-1.296919,-1.605301,1,8.0529872,1,0,0,1,0,0,0,1,0,1,0,0,0,1,.8,.18182649
1.195756,1.289961,2.525173,.9004396,0,9.2774878,1,0,1,0,1,0,0,0,1,0,0,1,1,0,.5,0
-1.488753,-1.122387,.1062541,-1.113634,0,8.5022097,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.18918297
-.3455327,-.318804,-.9064935,-1.497686,1,6.9942258,0,0,0,0,1,0,0,1,0,0,0,0,0,1,.6923077,.10655018
-.3333368,-.3699777,-.5106702,-1.67691,0,9.0899046,1,0,0,0,0,0,0,1,0,1,0,0,0,1,.8108108,.31813516
.2950546,.5199608,.303366,.3909704,1,8.8051358,0,0,0,0,0,0,0,0,1,0,0,1,0,1,.7272727,.21739165
.1041182,.228112,-1.200762,-.8770016,1,9.4783087,0,0,0,0,1,0,0,0,0,0,1,0,1,0,.5,.12517746
.1593001,-.2190559,.023291,.3905706,1,8.4958831,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.5333334,.32381934
-1.032105,-1.046027,.2483906,-.4249402,0,6.9454887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.8,0
-.154996,-.1782769,.6518102,1.005054,1,8.3720141,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,.09735526
.1537019,.2279126,-.2943671,-.2089108,0,8.4831231,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,.01365126
1.48406,1.768913,1.77191,1.05206,1,9.1706905,1,1,0,0,0,0,0,1,0,0,0,1,0,1,.5,.12471836
1.702988,.3778348,.8453236,.2955577,1,7.5652575,1,1,0,0,1,0,0,0,0,0,1,0,1,0,.4666667,.05699361
-.100614,-.4097569,.1640283,.0517246,1,8.4027953,0,0,0,0,0,1,0,1,0,0,0,0,0,1,.8,.18182649
-.9069465,-.0859249,-.5746416,-.5973638,0,8.8085396,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.75,.05631924
-.6088454,-.6388382,-.5006747,-.5587584,1,8.8393033,0,0,0,0,0,0,1,1,0,1,0,0,0,1,.25,.1438726
-.8263733,-.8897081,-1.731525,-.0458888,1,8.8307489,0,0,0,0,1,0,0,1,0,0,0,0,0,1,.8,.15633682
-1.027906,-1.648315,-1.362689,-1.034623,0,8.9840979,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,.03672949
1.278728,1.217399,.6002335,1.352501,0,4.2056101,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.7619048,.16574368
.5217793,1.075073,.7407707,1.034258,1,9.0566667,1,1,0,0,1,0,0,0,0,0,1,0,0,1,.85,.18611974
1.113583,.9047612,1.282529,1.313296,1,8.6120045,1,1,0,0,0,0,0,1,0,1,0,0,0,0,.5,.08854874
-.260161,.6512928,1.898253,.8914381,1,8.8450778,1,1,0,0,0,0,0,1,0,1,0,0,0,1,.5714286,.21205693
.2014858,.7500417,.4053206,.2309487,0,9.5934591,1,0,1,0,1,0,0,0,0,0,1,0,0,1,.6666667,.05658516
.9468384,.7826248,1.339903,.8176287,1,5.3958937,0,0,0,0,0,0,1,0,0,0,1,0,0,0,.5,0
-.8537641,-1.407839,-.9420775,-.4759471,0,7.517214,0,0,0,0,0,0,0,1,0,0,0,0,0,1,.5,.27658714
.0175469,-.197867,.2891725,-1.053026,1,3.1806743,0,0,0,0,1,0,0,1,0,1,0,0,1,0,.6363636,.19968063
.6427395,1.210602,1.176975,1.12727,0,7.2441894,1,1,0,0,0,1,0,1,0,0,0,1,0,1,.85,.18611974
.4068174,.3420532,.5562529,-.3065241,1,8.4985375,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,.04056966
1.407286,.8881701,1.203564,.9456459,1,8.5803735,1,0,0,0,1,0,0,1,0,1,0,0,0,1,.7777778,.11880343
-.4323039,.204924,-.0866599,.5371903,0,8.8511418,1,0,0,1,0,0,1,0,1,0,0,1,0,0,.6428571,.04897266
-.0046458,-.0883236,.6448132,-.0946954,0,8.164658,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.5714286,.06701158
-.7360032,-1.036032,-1.430259,-.7373828,1,4.2982557,1,0,1,0,0,1,0,1,0,0,1,0,1,0,.4666667,.05699361
-.8571629,-.5504841,.3339523,-.3431291,0,8.7650646,1,0,0,0,0,0,0,0,0,0,1,0,0,1,.8,.18182649
.2204797,.3100697,-.128241,.9454457,1,9.4930417,1,1,0,0,0,0,0,0,0,1,0,0,0,1,.6153846,.29223201
1.136176,1.045088,1.041236,.5771957,1,4.7049488,0,1,0,0,0,0,0,1,0,1,0,0,0,1,.8333333,.16892856
-2.148735,1.349131,.0284889,1.076463,1,10.144526,1,0,1,0,0,1,0,0,0,0,1,0,0,1,.7272727,.25709625
.095321,-.1157096,1.147589,-.1405015,1,9.9929973,0,0,1,0,1,0,0,0,0,0,1,0,0,1,.7272727,.21739165
-.1166088,-1.051024,-.1354378,-.9914172,1,8.9449629,0,0,0,1,0,0,1,1,0,0,0,0,0,0,.5,0
-1.344002,-1.022639,-.5088711,-.7087787,1,8.03125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,.75,0
-1.182455,-2.040511,-.1910133,-.8127928,0,6.3343547,0,0,1,0,0,1,0,0,0,1,0,0,0,1,.5,.04958201
-.275556,-1.409238,-.7043837,-1.245651,0,8.1367513,1,1,0,0,0,0,0,0,0,1,0,0,0,1,.5,.08019912
1.63621,1.048287,1.298921,.895439,0,9.7875593,0,0,0,0,0,0,0,0,0,0,1,0,0,1,.6666667,.05658516
-.0488313,-.4893158,-.2711774,-.3327276,0,7.1932295,0,0,0,0,0,0,1,1,0,1,0,0,0,0,.3636364,.36264089
-1.070892,-.6978076,-.8637126,-.3309275,0,8.8647208,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.8,.18182649
-.3561292,-.4109562,-.7421669,-1.365268,1,9.1832307,1,0,0,0,0,0,0,0,0,0,0,0,0,1,.8,.18182649
-.3203409,.3216634,-2.087765,-.9542121,1,6.7322101,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.6666667,.05658516
-.5384686,-.9316862,-1.83068,-.6101655,1,6.8197176,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.7142857,.08627617
.6701303,2.003192,1.3451,1.898375,1,9.1244503,1,0,0,0,1,0,0,1,0,1,0,0,0,1,.84,.32447398
.1463039,-.267231,.2769777,.5679946,0,8.693577,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.5,0
1.359701,.5389512,1.338303,.3723681,1,8.4200207,0,0,0,0,0,0,0,0,0,0,1,0,0,1,.8333333,.16892856
-.9505319,-1.995934,-1.039234,-1.145038,1,8.3278749,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,.04056966
.2114825,.6159108,.4992782,.2531521,0,8.6312665,1,0,0,0,0,0,0,1,0,0,0,0,0,1,.84,.32447398
-1.274824,-.8983035,-.0030971,-.8686005,0,6.7615923,0,1,0,0,0,1,0,0,0,0,1,0,0,1,.8571429,.21692954
.4709966,1.256179,-2.069774,.8224292,1,8.4000292,0,0,1,0,1,0,0,0,1,0,0,1,0,0,.6666667,.19960482
-.0504305,.9763238,.6951911,-.3699327,1,4.1362162,1,0,1,0,1,0,0,0,0,1,0,0,0,0,.5,.08854874
.7898904,1.118651,.7993444,.2061456,1,8.9829058,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,.04056966
-1.129273,-.5570807,-2.422816,-.1050969,1,8.3177337,1,0,0,0,0,0,0,0,0,0,0,1,0,0,.5,0
-1.131272,-1.998933,-1.870063,-1.533891,1,7.767378,1,1,0,0,0,0,0,0,0,1,0,0,0,1,.7090909,.25402301
.9306439,1.459873,.4884835,1.003854,1,8.8169446,0,0,1,0,0,0,0,0,0,0,1,0,0,0,.6,.211627
.3782271,-.201465,.3295543,.210946,1,8.0373853,1,1,0,0,1,0,0,0,1,0,0,1,0,1,.5714286,.06701158
-.4301046,-.6644249,-.5814388,-.42234,0,7.897248,0,0,0,0,0,0,0,1,0,1,0,0,0,0,.5,.08854874
-.9847207,-1.15597,-.9430771,-1.253253,0,8.3856589,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.75,0
.6205466,.7612358,.7953459,1.009654,0,8.4571958,1,0,0,1,0,0,1,0,1,0,0,1,0,0,.6428571,.04897266
-.2663589,.0615987,.6250222,-1.190644,1,8.6399781,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.5,.04958201
-.5368691,-.6806164,-1.569597,-.4853484,1,8.4990295,0,0,0,0,0,0,1,1,0,1,0,0,0,1,.8,.18182649
.3938219,.133761,.4089188,.6818101,0,9.1023847,0,0,0,0,0,1,0,0,0,0,0,0,1,0,.4666667,.05699361
1.504454,1.709944,.983662,1.162076,0,8.6728577,0,0,0,0,0,1,0,0,0,0,1,0,0,1,.5,.09580029
-.9401352,-1.63692,.0186931,-2.059162,1,9.0141477,1,1,0,0,1,0,0,0,1,0,0,1,0,1,.7619048,.16574368
-1.532139,-2.084488,-.7315716,-1.425276,1,6.637411,1,0,0,0,0,0,0,0,0,0,1,0,0,1,.84,.32447398
.9684316,1.345532,1.753918,1.312295,0,5.8322382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5714286,.03117384
-1.385388,-.444539,-.6622026,-1.343065,1,7.7323626,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,.04056966
-.1272052,.4062198,.0938594,.584997,0,8.9420091,1,1,0,0,0,0,0,1,0,0,1,0,0,1,.7368421,.08477957
